LON,LAT,Application____KOAP__or_Class__Nursery_,Commercial,Organization,Last_known_Address,Last_Known_Contact_Name,Phone,Email,Web,County,Data_Source,Status__2023_,Instance__
-84.2529869,38.2097987,,,Paris-Bourbon County Farmers' Market,", Paris, KY 40361",Gwen Dever,(859) 987-6614,pbcfarmers@gmail.com,www.bourboncountyfarmersmarket.com,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3351623,38.1548429,,,Garey Farms,"5151 Lexington Road, Paris, KY 40361",David & Carla Garey,(859) 987-3432,gareyfarms@gmail.com,,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2838586,38.2827633,,,Stonehome Farm,"2929 Peacock Rd, Paris, KY 40361",Robert Stone,(859) 987-4964,,,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.388641,38.275504,,,Sigoglin Hills,"741 Collins Rd, Paris, KY 40361",Jessica Mayes or Byron Bell,(859) 619-5036,jmayes741@gmail.com,,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2873337,38.1970043,,,The Farm At Landworks,"246 Hume Bedford Road, Paris, KY 40361",Lynne & Andrew Perraut,(859) 987-1266,info@landworksoutdoorcreations.com,www.thefarmatlandworks.com,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,3
-84.245941,38.260883,,,Winterberry Farm,"1240 Currentsville Rd, Paris, KY 40361",Glenn R. Thompson,,gtwinterberry@aol.com,,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2569352,38.1266279,,,"Southerland's Greenhouses, Inc.","1895 Clintonville Road, Paris, KY 40361",Brynn Deaton,(859) 987-6807,brynn@southerlands.com,southerlands.com,Bourbon,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.327452,38.282364,A,Yes,Hines Farm,"679 Townsend Valley Rd., Paris, KY 40361-",Douglas Hines,(859) 987-1211,sanddhines@aol.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2658321,38.1954945,A,Yes,"Leafhopper Landscaping, LLC","1907 Primrose Path, Paris, KY 40361-",Dale Epperson,(859) 644-9122,epperson@email.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.3405861,38.0986795,A,Yes,Natural Products Ent.,"4004 Houston Antioch Rd., Lexington, KY 40516-",Will Overbeck,(859) 396-2319,willwoverbeck@aol.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.226376,38.154019,A,Yes,Oakland Farms,"1608 Winchester Rd., Paris, KY 40361-",Doug Witt,(859) 983-5443,dwitt16391@aol.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2432734,38.2162689,B,Yes,Rail's End Nursery,"143 East Main, Paris, KY 40361-",Larry Adams,(859) 987-9155,,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2559888,38.2263018,A,Yes,Smits Florists and Greenhouses,"700 Old Peacock Road, Paris, KY 40362-",David Smits,(859) 987-3967,,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.4019695,38.2237724,A,Yes,Sodworks LLC,"3000 Georgetown Road, Paris, KY 40361-",John Mahan,(859) 294-4763,Shannon@sodworksky.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2873337,38.1970043,A,Yes,The Farm at Landworks,"246 Hume Bedford Rd., Paris, KY 40361-",Drew Perraut,(859) 987-1266,info@thefarmatlandworks.com,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2817185,38.0853933,A,Yes,Thoroughbred Daylilies,"6615 Briar Hill Road, Paris, KY 40361-",John & Annette Rice,(859) 435-0000,AnnettesMagic@att.net,,Bourbon,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.2569352,38.1266279,,Yes,Southerland Greenhouse,"1895 Clintonville Rd, Paris, KY 40361",Will Southerland,6069876807,,,Bourbon,KGA Commercial Directory,Unknown,3
-82.7313443,38.4436234,,,Tamie Graham Produce,"8105 Route 5, Ashland, KY 41102",Tamara Graham,(606) 232-2443,phone@grahamtwoway.com (Bad email.DB,,Boyd,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.6651587,38.3985914,,,McCartys Greenhouse & Pumpkin Farm,"4510 Cannonsburg Road, Catlettsburg, KY 41129",Beth Mccarty,(606) 465-3079,bthmcrt@yahoo.com,,Boyd,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.6537455,38.4803833,,,Boyd County Farmers' Market,", Ashland, KY 41101",Lori Bowling,(606) 739-5184,lori.bowling@uky.edu,https://boyd.ca.uky.edu/content/farmers-market?fbclid=IwAR1-WSloYOb5Bx,Boyd,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.7313443,38.4436234,,,Tamie Graham Produce,"8105 Route 5, Ashland, KY 41102",Tamara Graham,(606) 232-2443,phone@grahamtwoway.com (Bad email.DB,,Boyd,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.6651587,38.3985914,,,McCartys Greenhouse & Pumpkin Farm,"4510 Cannonsburg Road, Catlettsburg, KY 41129",Beth Mccarty,(606) 465-3079,bthmcrt@yahoo.com,,Boyd,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.7673568,38.2984619,,,Back Acher Farms,"20510 Route 854, Rush, KY 41168",Tim Wiley,(606) 928-4484,timpwiley@yahoo.com,Facebook/backacherfarms,Boyd,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.7078172,38.4181531,B,Yes,"Brown Landscape Management, LLC","8329 Meade Springer Rd., Ashland, KY 41102-",Alexander M. Brown,(606) 928-0030,Alex@Landscapesbybrown.com,,Boyd,Kentucky Nursery Licenses 2021-2022,Unknown,1
-82.7803168,38.339597,A,Yes,Wildwood Nursery,"19700 State Route 854, Rush, KY 41168-",Ed Childers,(606) 928-9295,,,Boyd,Kentucky Nursery Licenses 2021-2022,Unknown,1
-82.7024227,38.376886,,No,Boyd County Career and Technical Ed Center,"12300 Midland Trail Road, Ashland, KY 41102",Joe Childers,,joe.childers@boyd.kyschools.us,,Boyd,"Ag FFA Instructors, POWER counties",Unknown,1
-82.7169441,38.3732179,,No,Boyd County High School,"14375 Lions Lane, Ashland, KY 41102",Julie Criss Helton,,julie.helton@boyd.kyschools.us,,Boyd,"Ag FFA Instructors, POWER counties",Unknown,1
-82.710803,38.387482,,Yes,Cannonsburg Greenhouse,"1703 Cannonsburg Rd, Ashland, KY 41102",Bob and Jane Conley,6069288955,,,Boyd,KGA Commercial Directory,Unknown,1
-84.8017175,37.6544439,A2008?0451,No,The Boyle County Foundation,"101 Citation Drive Suite C, Danville, KY 40422",,(859) 236-6634,mike.lafavers@boyle.kyschools.us,,Boyle,KOAP Open Record Req. GHs,Unknown,1
-84.7721702,37.6456329,,,Boyle County Farmers' Market,", Danville, KY 40422",Jeff Jewel,(859) 236-2361,boyleco.farmersmarket@gmail.com,www.eatlocaldanville.org,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.7721167,37.6511902,,,Gaining Ground Farm,"403 North 3rd Street, Danville, KY 40422",Mike Lewis,(606) 392-3312,cridgefarm@gmail.com,www.gaininggroundfarm.org,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.8921537,37.6919729,,,"Mozybeau Farms, Inc.","656 Lower Salt River Road, Danville, KY 40422",Sidney Ratliff,(859) 229-4202,psratliff@live.com,,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.7691317,37.6390923,,,Kentucky School For The Deaf Farm & Research Center,"303 South 2Nd Street, Danville, KY 40423",Sandra Smock,(859) 239-7017,sandra.smock@ksd.kyschools.us,www.ksd.kyschools.us,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.8457125,37.5700533,,,Hickory Run Farm,"735 Nosco Road, Junction City, KY 40440",Linda & Gaylord Hatcher,(859) 854-0440,lhatcher735@gmail.com,,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.891128,37.526744,,,Big Holler Farm,"3746 Butchertown Road, Parksville, KY 40464",Kathie Campbell-Williams,(606) 346-5172,kathie100@hotmail.com,,Boyle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.7892761,37.6452072,A,Yes,ExtraFlora,"1108 Sycamore Street, Danville, KY 40422-",Judson Collins,(606) 794-6333,judsonjamescollins@gmail.com,,Boyle,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.8559176,37.5944704,A,Yes,Fibbe Family Homestead,"4625 Alum Springs Rd., Danville, KY 40422-",Jessica Fibbe,(859) 324-9269,jessicafibbe@gmail.com,,Boyle,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.702706,37.6159729,A,Yes,May's Acres Daylilies,"2150 Chrisman Lane, Danville, KY 40422-",Elena May,(859) 236-3956,jetche3@yahoo.com,,Boyle,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.7782465,37.5861681,B,Yes,"Pack's Nursery & Landscaping, LLC","4160 Hustonville Road, Junction City, KY 40440-",Christopher Davis,(859) 854-3901,packsnursery@hotmail.com,,Boyle,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.825294,37.595749,A,Yes,Thornton Farms,"510 Yates Rd., Junction City, KY 40440-",Nada Thornton,(573) 421-1033,nada-haany83@hotmail.com,,Boyle,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.7917834,37.638455,,Yes,Stonegate Gardens,"1318 Lebanon Rd, Danville, KY 40422-9601",Steve King,6062366846,,,Boyle,KGA Commercial Directory,Unknown,1
-84.0659694,38.7422013,,,The Greenhouse in Gertrude,"3246 Augusta-Berlin Road, Brooksville, KY 41004",Drue Hyrcza,(606) 756-3971,adm122@windstream.net,,Bracken,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.047854,38.6544219,,,"Lavender Hills Of Kentucky, LLC","229 Conrad Ridge Road, Brooksville, KY 41004",Judy Brothers,(606) 735-3355,dscaringi@twc.com,www.lavenderhillsofkentucky.com,Bracken,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.0659694,38.7422013,,,The Greenhouse in Gertrude,"3246 Augusta-Berlin Road, Brooksville, KY 41004",Drue Hyrcza,(606) 756-3971,adm122@windstream.net,,Bracken,Kentucky Proud Greenhouse Products 2021,Unknown,2
-83.3612854,37.5569034,,,Howell Farm & Greenhouse,"2227 Hwy 15 North, Jackson, KY 41339",Jeffery or Shannon Howell,(606) 666-5849,jwhowell1@att.net,,Breathitt,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-83.3835135,37.5531457,,,Breathitt County Farmers' Market,", Jackson, KY 41339",Reed Graham,(606) 666-8812,reed.graham@uky.edu,www.facebook.com/BreathittFarmersMarket/,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3612854,37.5569034,,,Howell Farm & Greenhouse,"2227 Hwy 15 North, Jackson, KY 41339",Jeffery or Shannon Howell,(606) 666-5849,jwhowell1@att.net,,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,2
-83.3845312,37.5548477,,,Breathitt Co. High School Agriculture Dept.,"2307 Bobcat Lane, Jackson, KY 41339",Sherrie Stewart,(606) 666-7511,sherri.stewart@breathitt.kyschools.us,Breathitt Co. schools,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,2
-83.3944449,37.5944986,,,Newton's Farm Goods,"200 Newton Branch, Jackson, KY 41339",David Newton,(606) 666-8255,newboy6969@gmail.com,,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.4674614,37.5835757,,,Lyon's Farm,"500 Rode Fork Road, Jackson, KY 41339",Jonathan Lyons,(419) 951-3594,jell3337@gmail.com,,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3845312,37.5548477,,,Appharvest Container Farm At Breathitt County High School,"2307 Bobcat Lane, Jackson, KY 41339",Hunter Jarosz,(606) 548-4139,hunter.jarosz@appharvest.com,,Breathitt,Kentucky Proud Greenhouse Products 2021,Unknown,3
-83.394379,37.5602073,B,Yes,Jackson True Value Hardware,"726 Highway 15 North, Jackson, KY 41339-",Martin Douthitt,(606) 666-4056,jacksontruevalue@gmail.com,,Breathitt,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.3845312,37.5548477,,No,Breathitt County High School,"2307 Bobcat Lane, Jackson, KY 41339",Taylor Masters,,taylor.masters@breathitt.kyschools.us,,Breathitt,"Ag FFA Instructors, POWER counties",Unknown,1
-86.4506141,37.7822993,A2005?0149,No,Breckinridge County Board of Education,"86 Airport Road, Hardinsburg, KY 40144",,,dwayne.mitcham@breck.kyschools.us,,Breckinridge,KOAP Open Record Req. GHs,Unknown,1
-86.6645178,37.7856961,,,"Honey Locust Valley Farm, Inc.","11375 HWY 992, Cloverport, KY 40111",Debra Lowe,(270) 617-3752,debbie.hlvf@yahoo.com,,Breckinridge,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.328323,37.655945,,,Tucker Family Farms,"2764 Mook Centerview Road, Hudson, KY 40145",Josh Tucker,(270) 257-2639,kellyjosh1984@hotmail.com,,Breckinridge,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.3212484,37.8111727,,,Poppop N Bears Nursery LLC,"9344 E. Highway 60, Irvington, KY 40146",Michael Stewart,,poppopnbearsnursery@gmail.com,,Breckinridge,Kentucky Proud Greenhouse Growers 2021,Unknown,2
-86.6328014,37.8362674,,,Arrowhead Acres Farm,"PO Box 35, Cloverport, KY 40111",Edward Bowne,(270) 993-2041,donna.popham@hancock.kyschools.us,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.284645,37.739474,,,Springhill Arabians Farm,"655 Ova Drane Ln, Custer, KY 40115",Rosemary Prather,(570) 536-3377,creation@bbtel.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.2290765,37.7702011,,,Shady Woods Country Acers,"141 H5 Milburn Ln, Custer, KY 40115",Laura Woods,(270) 536-3136,kyhalfpint75@yahoo.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.523666,37.723227,,,Galloway Produce,"3921 Highway 105 South, Hardinsburg, KY 40143",Sam Galloway,,sam.gallowak@yahoo.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.328323,37.655945,,,Tucker Family Farms,"2764 Mook Centerview Road, Hudson, KY 40145",Josh Tucker,(270) 257-2639,kellyjosh1984@hotmail.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.3212484,37.8111727,,,Poppop N Bears Nursery LLC,"9344 E. Highway 60, Irvington, KY 40146",Michael Stewart,,poppopnbearsnursery@gmail.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,3
-86.4330245,37.6410938,,,Wright Family Farm,"43 Hillview Lane, Mcdaniels, KY 40152",William Wright,(502) 855-0748,cvanteacher@gmail.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.3056418,37.9389998,,,Sandy Hill Farms,"3725 Fackler Rd, Webster, KY 40176",James Stull,(270) 547-5178,tstull@bbtell.com,,Breckinridge,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.345256,37.907738,A,Yes,Ginseng Ridge Garden,"4567 Hwy 477, Webster, KY 40176-",Amanda Mattingly,(270) 547-8842,GinsengRidgeGarden@gmail.com,,Breckinridge,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.2432187,37.7520138,A,Yes,Meredith's Greenhouse,"15762 Hwy 690, Custer, KY 40115-",Sherry Meredith,(270) 536-3462,sherrylane0324@gmail.com,,Breckinridge,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.3212484,37.8111727,A,Yes,PopPop 'N' Bears Nursery,"9344 East Highway 60, Irvington, KY 40146-",Michael & Brandi Stewart,(812) 653-1072,poppopnbearsnursery@gmail.com,,Breckinridge,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.7496605,37.9315234,,,"Bluegrass Cannaceuticals, LLC","5196 Beech Grove Road, Lebanon Junction, KY 40150",Samuel Cundiff,(502) 277-1079,bluegrasscannaceuticals@yahoo.com,bluegrasscannaceuticals.com,Bullitt,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.6914368,37.9733518,,,Ridgeview Greenhouse & Nursery,"460 Buffalo Run Road, Shepherdsville, KY 40165","Jerry Thomas, JoAnn Josephine",(502) 955-5939,,,Bullitt,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.829787,38.020243,,,Hilltop Organic Farm,"1556 Hilltop Road, Shepherdsville, KY 40165",Lina Laverty,,taghreedth@yahoo.com,,Bullitt,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.5428311,38.0497954,,,Mt. Washington Farmers' Market,"311 Snapp Street, Mt Washington, KY 40047",Lori Puchino,(502) 538-4216,lpuchino@mtwky.org,www.mtwashingtonky.org,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.5234789,38.0584698,,,Dawson Farms,"11690 Highway 44 East, Mt Washington, KY 40047",Christina Greenwell,(502) 299-9411,cagreenwell@hotmail.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.5143504,38.0129892,,,Jeff Lemr,"3133 South Bardstown Rd., Mt Washington, KY 40047",Jeff Lemr,(502) 724-8154,JLemr33@gmail.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.7456941,38.0613671,,,Sharon McGowan/Gretchen Morrison,"3004 Brooks Hill Rd, Brooks, KY 40109",Sharon McGowan & Gretchem Morrison,(502) 693-3687,mschefs2@yahoo.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.731066,38.0784499,,,Plants By Patti,"790 Brooks Forest Road, Brooks, KY 40109",Patti Tucker,(502) 955-6535,pjtuck55@hotmail.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.716188,37.855584,,,Growing Together Farm,"524 Massey Road, Lebanon Junction, KY 40150",Tom Marks,(502) 833-4796,Flower60@bellsouth.net,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.6914368,37.9733518,,,Ridgeview Greenhouse & Nursery,"460 Buffalo Run Road, Shepherdsville, KY 40165","Jerry Thomas, JoAnn Josephine",(502) 955-5939,,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.6973611,37.9984818,,,Bullitt Central Greenpaw Greenhouse,"1330 Hwy 44 East, Shepherdsville, KY 40165",Michael Peaeke,(502) 869-6000,justin.peake@bullitt.kyschools.us,bullitt.kyschools.us,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.829787,38.020243,,,Hilltop Organic Farm,"1556 Hilltop Road, Shepherdsville, KY 40165",Lina Laverty,,taghreedth@yahoo.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.7157924,37.9883991,,,Shepherdsville Farmers' Market,", Shepherdsville, KY 40165",Faith Portman,(502) 543-2923,fportman@shepcity.com,,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.62813,38.0303274,,,The Garden Gals,"338 Amanda Court, Shepherdsville, KY 40165",Jennifer Misner,(570) 903-4371,hellogardengals@gmail.com,www.thegardengals.com,Bullitt,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.504897,38.078797,A,Yes,Badlands Nursery,"462 Stoney Ln., Taylorsville, KY 40071-",Carl Werkmeister,(502) 541-9537,Swerk3@hotmail.com,,Bullitt,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.713735,38.067658,A,Yes,Good Shipp Alpaca Company,"3821 Coral Ridge Road, Brooks, KY 40109-",Jamie Shipp,(502) 303-0542,goodshippalpacaco@gmail.com,,Bullitt,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.6841829,38.0631665,A,Yes,Grow Wilder,"12418 Kingsley Dr., Louisville, KY 40229-",Alisha Wilder,(502) 552-6690,Kysunshine1981@gmail.com,,Bullitt,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.7105506,38.0638705,B,Yes,"Okes Lawn & Landscape, Inc.","3565 Coral Ridge Rd., Brooks, KY 40109-",Michael Okes,(502) 969-5296,info@okeslandscaping.com,,Bullitt,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.6369095,38.0156707,,Yes,"Country Corner Greenhouse & Nursery, Inc.","4877 Hwy 44E, Shepherdsville, KY 40165",,5029558635,,,Bullitt,KGA Commercial Directory,Unknown,1
-86.7281887,37.1897909,A2010?0142,Yes,"ATP Greenhouses, LLC","921 Hidden Valley Road, Morgantown, KY 42261",,,Michael Robbins,,Butler,KOAP Open Record Req. GHs,Unknown,1
-86.78596,37.175541,,,Cardwell Family Farms,"488 Stringtown Road, Morgantown, KY 42261",Dennis Cardwell,(270) 999-0975,djcardwell1@hotmail.com,,Butler,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.78596,37.175541,,,Cardwell Family Farms,"488 Stringtown Road, Morgantown, KY 42261",Dennis Cardwell,(270) 999-0975,djcardwell1@hotmail.com,,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.7281887,37.1897909,,,ATP Greenhouses LLC,"877 Hidden Valley Rd, Morgantown, KY 42261",Michael Robbins,(270) 999-1305,ml.robbins@live.com,https://www.facebook.com/ATPGreenhousesLLC/,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.6215327,37.3079626,,,Vanburen�s Market,"5740 Caneyville Road, Morgantown, KY 42261",Joshua Gilpin,(270) 526-4032,jgilpin754@gmail.com,www.vanburensmarket.com,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.6934656,37.1875846,,,The Naughty Gnome,"11 Deer Pond Drive, Morgantown, KY 42261",Amber McIntosh,(270) 999-5912,naughtygnomeplantshop@gmail.com,WWW.ETSY.COM/SHOP/THENAUGHTYGNOME,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.719201,37.117998,,,Pendley Family Farms,"311 Mason Cemetery Road, Morgantown, KY 42261",Dana Pendley,(270) 526-5100,pendleyfarms@gmail.com,,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.6915931,37.2246304,,,Morgantown Farmers' Market,"Charles Black City Park, Morgantown, KY 42261",Ryan Emmick,(270) 999-1915,ryan.emmick@butler.kyschools.us,https://www.facebook.com/MorgantownFarmersMkt/,Butler,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.719201,37.117998,A,Yes,Pendley Family Farms,"311 Mason Cemetery Rd., Morgantown, KY 42261-",Ryan and Dana Pendley,(270) 526-5100,pendleyfarms@gmail.com,,Butler,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.540521,37.3707889,A,Yes,Pleasant Ridge Greenhouse,"637 Bryant Ridge Rd., Caneyville, KY 42721-",David Yoder,(270) 526-3029,,,Butler,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.84455,37.069456,A,Yes,Quality Nursery,"8874 Huntsville-Quality Road, Quality, KY 42256-",Lee Hinkle,(270) 755-2678,,,Butler,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.8767265,37.1110281,A,Yes,Songbird Gardens,"460 Harper Rd, Lewisburg, KY 42256-",Teresa Barrow,(270) 999-6455,bluegrassmom@logantele.com,,Butler,Kentucky Nursery Licenses 2021-2022,Unknown,1
-87.887268,37.1110476,A2021?0233,No,Caldwell County Board of Education,612 West Washington Street Princeton KY 42445,,,wes.york@caldwell.kyschools.us,,Caldwell,KOAP Open Record Req. GHs,Unknown,1
-84.5047885,38.0349955,A2010?0104,No,University of Kentucky Research Foundation,"172 Funkhouser Drive 109 Kinkead Hall, Lexington, KY 40506",,(859) 257?9420,patsy.wilson@uky.edu,,Caldwell,KOAP Open Record Req. GHs,Unknown,1
-88.0605975,37.2175001,,,Rogers Farms,"115 Cardinal Ln, Fredonia, KY 42411",Brody Rogers,,Brodyr50@gmail.com,,Caldwell,Kentucky Proud Greenhouse Growers 2021,Unknown,1
